"_source/data/positionData","_source/data/speedData","_source/data/unit_speedData","_source/data/temperatureData","_source/data/lightData","_source/data/recorded_at","_source/data/unit_temperatureData","_source/data/unit_lightData","_source/data/eventType","_source/data/action","_source/data/eventID"
"[11.79438, 107.19719]",63.69,"KMH",4.41,0,2023-01-26 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","u4AvFj-x9ktY9PEsUUI0b"
"[11.73478, 107.14746]",35.3,"KMH",3.3,0,2023-01-26 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","pFM3-6ylgBgXkV5kKpUg3"
"[11.69556, 107.08901]",68.08,"KMH",5.86,0,2023-01-26 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","TGzn_fdsQl4zVWUUgewOM"
"[11.64351, 107.04603]",46.55,"KMH",0.03,0,2023-01-26 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","XemhowwpGYd_M5vFXRoxx"
"[11.6003, 106.99513]",42.9,"KMH",4.71,0,2023-01-26 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","JZp9MB7tukMeDLkWD3v8e"
"[11.5492, 106.92901]",34.66,"KMH",5.23,0,2023-01-26 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","MOwY5mKq4TlhSrB7cun8V"
"[11.48916, 106.88497]",22.35,"KMH",2.45,0,2023-01-26 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","DlcYNSBNhIslFMDyCaKu7"
"[11.40109, 106.83895]",26.39,"KMH",3.53,0,2023-01-26 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","iwNQS8DSSfNyyo9Gpikbz"
"[11.32868, 106.81945]",62.37,"KMH",1.75,0,2023-01-26 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","G6eTAIaoDFXn_Yqx4xwt1"
"[11.26433, 106.76983]",26.13,"KMH",3.9,0,2023-01-26 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","XLoGOzkwY5Ahre1s5jiFH"
"[11.16775, 106.73462]",41.97,"KMH",0.92,0,2023-01-26 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","2uq9Q-1vivPYUhULLalSW"
"[11.06752, 106.78282]",60.03,"KMH",0.39,0,2023-01-26 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","LaobhT7UrCXaZ2g1uu4Xk"
"[10.99007, 106.77192]",37.63,"KMH",1.71,0,2023-01-26 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","rXgycB1KOhv63dFk3SWtF"
"[10.93935, 106.80681]",46.73,"KMH",4.97,0,2023-01-26 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","Aiq5pDJjFwMrrdiGkFDt5"
"[10.8618, 106.91927]",51.99,"KMH",3.64,0,2023-01-26 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","QogC2su9nxo5aYuSViF8E"
"[10.90111, 106.85004]",64.72,"KMH",2.13,0,2023-01-26 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","aeBjir9K0Y9hV4lXf2lyd"
"[10.77847, 106.95701]",54.6,"KMH",5.17,0,2023-01-26 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","w3Hz6z11EsUnuGGzL9sOX"
"[10.69547, 107.0148]",45.65,"KMH",2.43,0,2023-01-26 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","9EGkhBthAzjoI-ERa3NmR"
"[10.5968, 107.05524]",37.04,"KMH",0.14,0,2023-01-26 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","mYQCp46Q46XkYrUACZxGN"
"[10.52441, 107.08377]",38.55,"KMH",3.2,0,2023-01-26 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","1kfkuVEWgfOKV6XIVHZzY"
"[10.4891, 107.15876]",22.94,"KMH",4.1,0,2023-01-26 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","1t2cfQmCekgrGe1uojDp5"
"[10.43143, 107.15827]",21.95,"KMH",2.83,0,2023-01-26 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","PzEpfK45vCs4Y1asHOeXz"
"[10.39718, 107.11183]",28.33,"KMH",1.04,0,2023-01-26 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","tLKyVhUSZTeQl00DBRL7S"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-26 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","qco6_q955t5CbEsyzZsLr"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-27 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","CtqN8FY9DTH--tikllqxW"
"[12.65841, 108.03907]",69.59,"KMH",2.08,0,2023-01-27 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","qQnVbYuSLS59JhMu0IxhN"
"[12.61997, 107.95092]",60.5,"KMH",1.64,0,2023-01-27 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","nschnmIeK_YgqT0j25pqJ"
"[12.58494, 107.87112]",41.1,"KMH",1.05,0,2023-01-27 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","UUYKWYuHp15JYJ3FHmGK-"
"[12.54409, 107.79773]",68.18,"KMH",4.03,0,2023-01-27 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","zjUC5XAgi0R8hxIXLgsTq"
"[12.49071, 107.72369]",57.04,"KMH",3.57,0,2023-01-27 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","tFnY76t9P6Ym12JrrS3Ki"
"[12.44323, 107.63695]",20.23,"KMH",2.68,0,2023-01-27 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","yR9ToAieJRfBdfxpgwxDF"
"[12.35233, 107.56961]",66.06,"KMH",3.27,0,2023-01-27 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","4TO1OTzBvHJG0UVecUK5Q"
"[12.28166, 107.45917]",29,"KMH",2.18,0,2023-01-27 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","-nfrh-qBuoBccCNWIveFN"
"[12.20514, 107.45171]",29.57,"KMH",1.85,0,2023-01-27 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","vlN9hfMRIwf84ZtOg7vBQ"
"[12.1149, 107.47546]",23.35,"KMH",2.02,0,2023-01-27 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","DW-AVImzG2CNiEH2e1sno"
"[12.02528, 107.49632]",34.3,"KMH",5.34,0,2023-01-27 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","tPxNPKgb2OfLTpp0_Qklw"
"[11.94758, 107.46025]",65.14,"KMH",2.37,0,2023-01-27 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","rtz-7wPamRlVkzU1FprU5"
"[11.91176, 107.38349]",69.6,"KMH",5.32,0,2023-01-27 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","_91bh_zyfMPEVpGkmhADi"
"[11.88742, 107.32165]",52.7,"KMH",1.86,0,2023-01-27 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","ETEzGT5z53LIWEk0iY9Ob"
"[11.83688, 107.27339]",33.03,"KMH",5.29,0,2023-01-27 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","I4bkBHuvdZCGjpMTvl5Sy"
"[11.79438, 107.19719]",58.92,"KMH",5.83,0,2023-01-27 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","HkXg-o9m4sG8ve8UMXwYV"
"[11.73478, 107.14746]",64.92,"KMH",0.93,0,2023-01-27 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","RsI3EwBthGzchfQ6y4w7H"
"[11.69556, 107.08901]",36,"KMH",2.87,0,2023-01-27 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","zEHrSmLXaHBRVkovFQQeS"
"[11.64351, 107.04603]",43.33,"KMH",1.76,0,2023-01-27 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","3FYzaCxxRb2fux4jJSd4a"
"[11.6003, 106.99513]",65.95,"KMH",4.59,0,2023-01-27 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","f1Fh6oi34DpPupTBJBJ-g"
"[11.5492, 106.92901]",54.58,"KMH",2.67,0,2023-01-27 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","kmtH9pR4khK3hZqp26GX-"
"[11.48916, 106.88497]",50.97,"KMH",4.92,0,2023-01-27 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","zw2MLfbBnwRnDrXXep1l7"
"[11.40109, 106.83895]",27.32,"KMH",4.36,0,2023-01-27 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","UwWjHG9js-8TZxHL1QwoB"
"[11.32868, 106.81945]",52.86,"KMH",3.67,0,2023-01-27 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","cpXobBtrCzAaqbeHxZeq8"
"[11.26433, 106.76983]",64.31,"KMH",2.22,0,2023-01-27 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","RF8i9qzFdDKMT6HyELz2A"
"[11.16775, 106.73462]",27.01,"KMH",2.16,0,2023-01-27 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","uIdXaQs2_lYG_aYS9SYZW"
"[11.06752, 106.78282]",29.1,"KMH",3.05,0,2023-01-27 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","m3GuLEyrQWjZ0zJU7qeLA"
"[10.99007, 106.77192]",66.73,"KMH",5.46,0,2023-01-27 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","9KG2L9zIgSgaPr322ZAHg"
"[10.93935, 106.80681]",23.72,"KMH",3.82,0,2023-01-27 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","wXcJAp2tY5MOEI1y_8yfx"
"[10.8618, 106.91927]",30.6,"KMH",5.13,0,2023-01-27 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","KsDDqZaHGo6wGRE9Pgx-w"
"[10.90111, 106.85004]",21.24,"KMH",1.62,0,2023-01-27 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","o1SrvEsit3mvdEFyHtWaZ"
"[10.77847, 106.95701]",52.89,"KMH",5.77,0,2023-01-27 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","E-qSESEEBVyzSQANMX5BN"
"[10.69547, 107.0148]",63.26,"KMH",3.82,0,2023-01-27 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","HjnfkvhFUUQU0w89_gK9j"
"[10.5968, 107.05524]",48.16,"KMH",4.61,0,2023-01-27 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","2sYMP0G7_y4SfZNxdY59z"
"[10.52441, 107.08377]",21.46,"KMH",3.1,0,2023-01-27 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","VFj3fOZJAxOfz5FhL2gl-"
"[10.4891, 107.15876]",66.68,"KMH",0.44,0,2023-01-27 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","vSoDUkQjbpbqM0aFth6_g"
"[10.43143, 107.15827]",28.01,"KMH",4.73,0,2023-01-27 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","F9v9RM0UYrqvx8I0E1JYI"
"[10.39718, 107.11183]",22.94,"KMH",0.86,0,2023-01-27 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","8-WnaJ3RyM4BYwJnfTs3i"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-27 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","IqiTkMwRBhze2OJmgc2gI"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-28 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","tAgQp0hmaFH3Gt4aQz8f-"
"[12.65841, 108.03907]",54.51,"KMH",0.17,0,2023-01-28 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","xAMqvfl2otR__UFy2O6n7"
"[12.61997, 107.95092]",23.85,"KMH",2.39,0,2023-01-28 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","5xA2PGYBvtAM_PQqNIlS1"
"[12.58494, 107.87112]",34.01,"KMH",3.67,0,2023-01-28 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","DMYnrpcKWCZvkRYRXxTez"
"[12.54409, 107.79773]",40.48,"KMH",0.3,0,2023-01-28 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","Hi_GAzRMTypXkI0gFqLIH"
"[12.49071, 107.72369]",51.62,"KMH",2.61,0,2023-01-28 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","N8v-fdZwsFA05Kf8pFqk-"
"[12.44323, 107.63695]",50.6,"KMH",2.79,0,2023-01-28 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","74mFgdlhEIQl-q9xQpnOd"
"[12.35233, 107.56961]",67.7,"KMH",0.69,0,2023-01-28 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","3woTIQVC5cyHcz-I8aB90"
"[12.28166, 107.45917]",21.18,"KMH",3.65,0,2023-01-28 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","d0a81zWQ_5v0ld7zhAlms"
"[12.20514, 107.45171]",63.12,"KMH",0.81,0,2023-01-28 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","c1Er88FXybhMiwnUnuPZ7"
"[12.1149, 107.47546]",50.32,"KMH",1.05,0,2023-01-28 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","dYfPeoGVKTJKw31PRH9LP"
"[12.02528, 107.49632]",57.06,"KMH",0.38,0,2023-01-28 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","RWb_hsWvf2jvTlrHk2CfX"
"[11.94758, 107.46025]",25.38,"KMH",5.55,0,2023-01-28 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","CyI3rcx0gWggJV_88u-R2"
"[11.91176, 107.38349]",30.27,"KMH",2.78,0,2023-01-28 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","TUjQCHVMxtx-KYe8ctch2"
"[11.88742, 107.32165]",64.7,"KMH",4.42,0,2023-01-28 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","wdTzz8RemukuFYmNqnYjF"
"[11.83688, 107.27339]",38.05,"KMH",5.62,0,2023-01-28 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","hEm6qfY13jLlFEUAXerNU"
"[11.79438, 107.19719]",42.55,"KMH",2.11,0,2023-01-28 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","fzLdsZRVfIBZkuK7kg4hZ"
"[11.73478, 107.14746]",45.24,"KMH",1.27,0,2023-01-28 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","-XaZK5o6kSlPOiV50t8IP"
"[11.69556, 107.08901]",57.76,"KMH",4.79,0,2023-01-28 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","mHqBGuhCY8jqYG6kvGkFB"
"[11.64351, 107.04603]",47.68,"KMH",3.87,0,2023-01-28 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","dDPpViVZcnEXr3AUBoIDs"
"[11.6003, 106.99513]",50.46,"KMH",1.44,0,2023-01-28 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","sUDE_Ny1RSQbMcMTRJl2D"
"[11.5492, 106.92901]",21.69,"KMH",4.5,0,2023-01-28 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","t6GXHbxKq9av1qLnQJU1Z"
"[11.48916, 106.88497]",42.11,"KMH",5.11,0,2023-01-28 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","JpCpMJOwO3UEMb78jwIar"
"[11.40109, 106.83895]",25.22,"KMH",5.62,0,2023-01-28 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","MweNBuwUPShRWvV-fFYdc"
"[11.32868, 106.81945]",65.03,"KMH",4.49,0,2023-01-28 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","OJqGx8pBdc_y75B59WR6e"
"[11.26433, 106.76983]",35.26,"KMH",1.63,0,2023-01-28 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","f21EfPrfN5bZq_fyKElcc"
"[11.16775, 106.73462]",50.27,"KMH",1.14,0,2023-01-28 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","qPuemjozQBiHqehQfnTas"
"[11.06752, 106.78282]",66.4,"KMH",2.53,0,2023-01-28 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","mMnkBOFvNl-EjlyDTtqwo"
"[10.99007, 106.77192]",51.41,"KMH",2.38,0,2023-01-28 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","0KcWPuYDGl5e9IWxIrb-K"
"[10.93935, 106.80681]",22.91,"KMH",1.15,0,2023-01-28 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","LuDPCTMjSeINz2_OVtMU8"
"[10.8618, 106.91927]",68.29,"KMH",3.03,0,2023-01-28 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","zCIT3_WY57eF2NWeBbiU9"
"[10.90111, 106.85004]",31.14,"KMH",0.65,0,2023-01-28 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","Rhi4tvzqlCto3NpqUt8O_"
"[10.77847, 106.95701]",36.86,"KMH",1.77,0,2023-01-28 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","cSpcaUMGBUlC-s7Jw1fdV"
"[10.69547, 107.0148]",30.75,"KMH",2.83,0,2023-01-28 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","mVPRU7_B6-fgvWcbbv83M"
"[10.5968, 107.05524]",28.62,"KMH",3.57,0,2023-01-28 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","gamW6XBA6hq3qLXKTIGlU"
"[10.52441, 107.08377]",44.37,"KMH",4.35,0,2023-01-28 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","6PgEGINRmpyw-1ElygJwW"
"[10.4891, 107.15876]",61.14,"KMH",4.32,0,2023-01-28 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","AVAANNRhJxos5v3hBQKCQ"
"[10.43143, 107.15827]",65.54,"KMH",5.38,0,2023-01-28 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","5dJzUnY5d6Ohz2MAtRuZY"
"[10.39718, 107.11183]",67.71,"KMH",1.72,0,2023-01-28 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","ScMwzTtwozMSw_J4ggI8T"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-28 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","YRZVhu1xA6y69rcm5xfHz"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-29 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","TioA-xvTD-F4BIkO5oxf0"
"[12.65841, 108.03907]",49.38,"KMH",4.92,0,2023-01-29 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","0ASNNwRkJrlf6x8Pm8fY0"
"[12.61997, 107.95092]",47.53,"KMH",0.34,0,2023-01-29 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","ACG9hQUIFXBa8Wmk6Wt1a"
"[12.58494, 107.87112]",51.45,"KMH",4.78,0,2023-01-29 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","x94xWt9SYFmyS8nC0wEzE"
"[12.54409, 107.79773]",45.96,"KMH",1.05,0,2023-01-29 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","LWCSTccgr_nB9nNF-CW6M"
"[12.49071, 107.72369]",33.47,"KMH",0.17,0,2023-01-29 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","3_-ZFCJQ1eMdmEXwO9A_Z"
"[12.44323, 107.63695]",50.79,"KMH",1.53,0,2023-01-29 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","HeLZALda14GHPY9ESv9kT"
"[12.35233, 107.56961]",31.92,"KMH",2.41,0,2023-01-29 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","dkTRFs-LU-kwhTfG8rgrb"
"[12.28166, 107.45917]",28.95,"KMH",0.57,0,2023-01-29 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","XafMnp6Z4OxhoOh1XHusP"
"[12.20514, 107.45171]",32.49,"KMH",3.02,0,2023-01-29 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","pBEeGpiCHhkM6aZr0GLNf"
"[12.1149, 107.47546]",35.6,"KMH",3.8,0,2023-01-29 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","f_6QIkoDtQC2re3-7I9IS"
"[12.02528, 107.49632]",49.88,"KMH",0.04,0,2023-01-29 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","cr6JWJBdt3_Ly9A5jZWIY"
"[11.94758, 107.46025]",66.46,"KMH",2.96,0,2023-01-29 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","LRmBKm5nyuRYbysqgbgjC"
"[11.91176, 107.38349]",32.48,"KMH",5.94,0,2023-01-29 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","uFUdpBLcUcNY07GI5hIDK"
"[11.88742, 107.32165]",50.67,"KMH",1.02,0,2023-01-29 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","x0goWU8YvTeuXG2vniFh1"
"[11.83688, 107.27339]",68.83,"KMH",1.34,0,2023-01-29 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","zN5mspvhrGGtBjV6howbZ"
"[11.79438, 107.19719]",24.77,"KMH",5.39,0,2023-01-29 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","46ZV1BBIqvK2ZfAKaAq5G"
"[11.73478, 107.14746]",34.33,"KMH",0.9,0,2023-01-29 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","qcjZwG_h2_ci0A-lCde4E"
"[11.69556, 107.08901]",25.31,"KMH",4.68,0,2023-01-29 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","Az8gPRUfBqQg6FV4lCYjn"
"[11.64351, 107.04603]",55.15,"KMH",2.7,0,2023-01-29 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","ftXm18qjsOdxrxu0oBBDX"
"[11.6003, 106.99513]",36.68,"KMH",1.22,0,2023-01-29 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","RjkMPRmou3939tA4JV_9-"
"[11.5492, 106.92901]",65.16,"KMH",1.77,0,2023-01-29 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","wSuSS7XUxTQvkDtmM4BwQ"
"[11.48916, 106.88497]",31.49,"KMH",0.4,0,2023-01-29 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","5pXGLUpkQ1KazKSvWEZ8I"
"[11.40109, 106.83895]",64.21,"KMH",1.62,0,2023-01-29 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","6sQdUgyY-n2XXqv_ruRJy"
"[11.32868, 106.81945]",63.76,"KMH",3.24,0,2023-01-29 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","Id9o-PYKjka53hZUlT6k9"
"[11.26433, 106.76983]",56.69,"KMH",3.61,0,2023-01-29 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","d6sTj4-sIPt-G55tmXRQZ"
"[11.16775, 106.73462]",42.85,"KMH",1.95,0,2023-01-29 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","GMHH0zYpD_l59bTCfDSSl"
"[11.06752, 106.78282]",38.93,"KMH",0.91,0,2023-01-29 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","M9OCIuOa-Ebx3_8lJ7YC8"
"[10.99007, 106.77192]",60.57,"KMH",3.58,0,2023-01-29 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","ltYPWNQzHts2TIShytpQA"
"[10.93935, 106.80681]",23.17,"KMH",3.87,0,2023-01-29 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","NoGasmWSI6OpTSP6DSK4L"
"[10.8618, 106.91927]",62.91,"KMH",2.39,0,2023-01-29 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","Vl-rYDoZct__3b8qCKJPa"
"[10.90111, 106.85004]",27.67,"KMH",1.29,0,2023-01-29 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","Zqnzc6hnLeIJsLneMJlsf"
"[10.77847, 106.95701]",58.81,"KMH",4.41,0,2023-01-29 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","8uiD61ablGbPi6ztyaLzg"
"[10.69547, 107.0148]",65.33,"KMH",5.78,0,2023-01-29 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","NCA70aMPue47TP4zjnXfk"
"[10.5968, 107.05524]",66.32,"KMH",1.58,0,2023-01-29 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","x2P_dJG8aa19h-Mr-32j2"
"[10.52441, 107.08377]",23.25,"KMH",5.28,0,2023-01-29 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","AFakWYcUxNPCZL2DVeWUd"
"[10.4891, 107.15876]",22.89,"KMH",2.98,0,2023-01-29 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","LTCIgAq3u2klLKt4p3rB_"
"[10.43143, 107.15827]",65.04,"KMH",5.88,0,2023-01-29 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","5jACBy9_eUUB9gQikLLqp"
"[10.39718, 107.11183]",64.76,"KMH",1.15,0,2023-01-29 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","U8tdqr9Ep6fVON3d_A8Lp"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-29 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","AsIhkoyHE-vnAx5FTrQZt"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-30 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","tWtkTf87JqhCpmIwCaDw7"
"[12.65841, 108.03907]",33.07,"KMH",5.83,0,2023-01-30 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","70Cmjjrfc6SrB5I21EPiG"
"[12.61997, 107.95092]",42.77,"KMH",1.51,0,2023-01-30 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","HiTr8f-4vDFGpetiOuadK"
"[12.58494, 107.87112]",26.71,"KMH",1.22,0,2023-01-30 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","g7UTCpgLk_W3gR8FOsySJ"
"[12.54409, 107.79773]",67.82,"KMH",5.8,0,2023-01-30 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","M3l_b5GgfV94PQnT7jU61"
"[12.49071, 107.72369]",68.92,"KMH",3.03,0,2023-01-30 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","67wwQ7orsKRXx2nQmHFbc"
"[12.44323, 107.63695]",43.98,"KMH",0.61,0,2023-01-30 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","im3Usy61F-2kX0uJqMW6-"
"[12.35233, 107.56961]",63.06,"KMH",4.4,0,2023-01-30 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","mxN3slRL6nAKpmpjMjDTd"
"[12.28166, 107.45917]",56.21,"KMH",5.32,0,2023-01-30 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","Me5O3anoz7nnf11ebbHme"
"[12.20514, 107.45171]",62.51,"KMH",3.26,0,2023-01-30 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","DSwHmjSCNbb93ojR6Phdj"
"[12.1149, 107.47546]",57.13,"KMH",2.87,0,2023-01-30 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","Za39KonM1oB2rA_neig6K"
"[12.02528, 107.49632]",27.1,"KMH",2.97,0,2023-01-30 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","zjgEeobRci6VcJCMLg5DH"
"[11.94758, 107.46025]",47.11,"KMH",3.42,0,2023-01-30 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","sjiGjT1re5xcnMRprEU2W"
